,date,fossil_gas,fossil_coal
1266,17-08-2022,4935,2826
1267,17-08-2022,5074,2845
1268,17-08-2022,5420,2848
1269,17-08-2022,5597,2862
1270,17-08-2022,5653,2901
1271,17-08-2022,5746,2956
1272,17-08-2022,6190,2995
1273,17-08-2022,6297,3019
1274,17-08-2022,6322,3033
1275,17-08-2022,6555,3009
1276,17-08-2022,6734,3016
1277,17-08-2022,6789,3028
1278,17-08-2022,6881,3044
1279,17-08-2022,6842,3034
1280,17-08-2022,6816,3038
1281,17-08-2022,6801,3030
1282,17-08-2022,6803,3027
1283,17-08-2022,6925,3030
1284,17-08-2022,6848,3029
1285,17-08-2022,6939,3029
1286,17-08-2022,7069,3035
1287,17-08-2022,7157,2978
1288,17-08-2022,7248,2949
1289,17-08-2022,7019,2944
1290,17-08-2022,7011,2940
1291,17-08-2022,6950,2930
1292,17-08-2022,7060,2953
1293,17-08-2022,7034,2969
1294,17-08-2022,7116,2983
1295,17-08-2022,7110,2959
1296,17-08-2022,7254,2933
1297,17-08-2022,7377,2933
1298,17-08-2022,7405,2937
1299,17-08-2022,7347,2941
1300,17-08-2022,7335,2946
1301,17-08-2022,7438,2936
1302,17-08-2022,7455,2916
1303,17-08-2022,7497,2942
1304,17-08-2022,7192,2976
1305,17-08-2022,7270,2973
1306,17-08-2022,7226,2979
1307,17-08-2022,7199,3006
1308,17-08-2022,7181,3016
1309,17-08-2022,7032,3026
1310,17-08-2022,6995,3020
1311,17-08-2022,7075,3018
1312,17-08-2022,7111,3028
1313,17-08-2022,7080,3027
1314,17-08-2022,7106,3012
1315,17-08-2022,7114,3015
1316,17-08-2022,7203,3022
1317,17-08-2022,7200,3006
1318,17-08-2022,7345,2999
1319,17-08-2022,7446,3001
1320,17-08-2022,7275,3008
1321,17-08-2022,7228,3005
1322,17-08-2022,7244,2996
1323,17-08-2022,7374,3006
1324,17-08-2022,7222,2993
1325,17-08-2022,7326,2943
1326,17-08-2022,7327,2903
1327,17-08-2022,7399,2893
1328,17-08-2022,7341,2931
1329,17-08-2022,7305,2983
1330,17-08-2022,7194,3021
1331,17-08-2022,7203,3036
1332,17-08-2022,7320,3042
1333,17-08-2022,7284,3039
1334,17-08-2022,7226,3042
1335,17-08-2022,7163,2998
1336,17-08-2022,7229,2937
1337,17-08-2022,7221,2897
1338,17-08-2022,7190,2854
1339,17-08-2022,7278,2851
1340,17-08-2022,7294,2884
1341,17-08-2022,7354,2966
1342,17-08-2022,7173,3011
1343,17-08-2022,6582,2947
1344,18-08-2022,6238,2947
1345,18-08-2022,6104,2975
1346,18-08-2022,5778,2994
1347,18-08-2022,5578,3007
1348,18-08-2022,5046,3020
1349,18-08-2022,5041,3055
1350,18-08-2022,5013,3058
1351,18-08-2022,4881,3053
1352,18-08-2022,5030,3038
1353,18-08-2022,5098,3038
1354,18-08-2022,4988,3038
1355,18-08-2022,4882,3039
1356,18-08-2022,4945,3048
1357,18-08-2022,4955,3037
1358,18-08-2022,4924,3036
1359,18-08-2022,4928,3035
1360,18-08-2022,4887,3025
1361,18-08-2022,4888,3031
1362,18-08-2022,4901,3023
1363,18-08-2022,4914,3023
1364,18-08-2022,4978,3033
1365,18-08-2022,5208,3030
1366,18-08-2022,5331,3026
1367,18-08-2022,5552,3026
1368,18-08-2022,6117,3028
1369,18-08-2022,6397,3038
1370,18-08-2022,6489,3038
1371,18-08-2022,6713,3029
1372,18-08-2022,7337,3003
1373,18-08-2022,7229,2983
1374,18-08-2022,7146,2977
1375,18-08-2022,7161,2988
1376,18-08-2022,7085,2967
1377,18-08-2022,7093,2952
1378,18-08-2022,7118,2962
1379,18-08-2022,7139,2968
1380,18-08-2022,7306,2975
1381,18-08-2022,7388,2963
1382,18-08-2022,7394,2949
1383,18-08-2022,7221,2959
1384,18-08-2022,7298,2956
1385,18-08-2022,7404,2974
1386,18-08-2022,7313,2974
1387,18-08-2022,7322,2998
1388,18-08-2022,7573,3015
1389,18-08-2022,7581,3046
1390,18-08-2022,7493,3052
1391,18-08-2022,7431,3068
1392,18-08-2022,7243,3055
1393,18-08-2022,6839,3061
1394,18-08-2022,6715,3030
1395,18-08-2022,6618,2966
1396,18-08-2022,6294,2911
1397,18-08-2022,6220,2871
1398,18-08-2022,6135,2900
1399,18-08-2022,6116,2895
1400,18-08-2022,6100,2896
1401,18-08-2022,6285,2894
1402,18-08-2022,6173,2862
1403,18-08-2022,6157,2860
1404,18-08-2022,6424,2864
1405,18-08-2022,6503,2866
1406,18-08-2022,6615,2884
1407,18-08-2022,6472,2901
1408,18-08-2022,5558,2897
1409,18-08-2022,5629,2898
1410,18-08-2022,5600,2917
1411,18-08-2022,5779,2913
1412,18-08-2022,5931,2903
1413,18-08-2022,6209,2912
1414,18-08-2022,6407,2960
1415,18-08-2022,6713,3016
1416,18-08-2022,7089,3053
1417,18-08-2022,7350,3077
1418,18-08-2022,7585,3075
1419,18-08-2022,7823,3047
1420,18-08-2022,7895,3045
1421,18-08-2022,7966,3043
1422,18-08-2022,8123,3040
1423,18-08-2022,8276,3052
1424,18-08-2022,8079,3055
1425,18-08-2022,8060,3038
1426,18-08-2022,8126,3055
1427,18-08-2022,8087,3083
1428,18-08-2022,8076,3095
1429,18-08-2022,8148,3064
1430,18-08-2022,8079,3032
1431,18-08-2022,7965,3030
1432,18-08-2022,7783,3033
1433,18-08-2022,7768,3037
1434,18-08-2022,7725,3031
1435,18-08-2022,7686,3020
1436,18-08-2022,7674,3002
1437,18-08-2022,7551,3021
1438,18-08-2022,7368,3022
1439,18-08-2022,7042,3052
1440,19-08-2022,6228,3031
1441,19-08-2022,5698,3056
1442,19-08-2022,5286,3055
1443,19-08-2022,4975,3080
1444,19-08-2022,4502,3086
1445,19-08-2022,4330,3080
1446,19-08-2022,4215,3046
1447,19-08-2022,4108,3050
1448,19-08-2022,4118,3054
1449,19-08-2022,4128,3049
1450,19-08-2022,4076,3041
1451,19-08-2022,3972,3053
1452,19-08-2022,3947,3060
1453,19-08-2022,3922,3046
1454,19-08-2022,3893,3042
1455,19-08-2022,3885,3043
1456,19-08-2022,3941,3039
1457,19-08-2022,3970,3047
1458,19-08-2022,4011,3038
1459,19-08-2022,4110,3041
1460,19-08-2022,4261,3052
1461,19-08-2022,4399,3056
1462,19-08-2022,4427,3048
1463,19-08-2022,4593,3048
1464,19-08-2022,5166,3054
1465,19-08-2022,5322,3046
1466,19-08-2022,5504,3041
1467,19-08-2022,5553,3043
1468,19-08-2022,5840,3043
1469,19-08-2022,5849,3052
1470,19-08-2022,5740,3041
1471,19-08-2022,5735,3044
1472,19-08-2022,5744,3046
1473,19-08-2022,5707,3064
1474,19-08-2022,5718,3061
1475,19-08-2022,5684,3065
1476,19-08-2022,5788,3063
1477,19-08-2022,5711,3070
1478,19-08-2022,5587,3054
1479,19-08-2022,5562,3048
1480,19-08-2022,5492,3061
1481,19-08-2022,5336,3066
1482,19-08-2022,5258,3060
1483,19-08-2022,5267,3064
1484,19-08-2022,5383,3061
1485,19-08-2022,5432,3037
1486,19-08-2022,5465,3035
1487,19-08-2022,5424,3051
1488,19-08-2022,4909,3025
1489,19-08-2022,4910,3006
1490,19-08-2022,4799,2986
1491,19-08-2022,4788,2960
1492,19-08-2022,5147,2909
1493,19-08-2022,5336,2820
1494,19-08-2022,5329,2800
1495,19-08-2022,5269,2820
1496,19-08-2022,5388,2826
1497,19-08-2022,5542,2829
1498,19-08-2022,5561,2862
1499,19-08-2022,5432,2881
1500,19-08-2022,5120,2899
1501,19-08-2022,5317,2905
1502,19-08-2022,5355,2907
1503,19-08-2022,5313,2906
1504,19-08-2022,5660,2850
1505,19-08-2022,5649,2875
1506,19-08-2022,5826,2871
1507,19-08-2022,6048,2858
1508,19-08-2022,6222,2846
1509,19-08-2022,6563,2851
1510,19-08-2022,6852,2865
1511,19-08-2022,7045,2874
1512,19-08-2022,7208,2888
1513,19-08-2022,7439,2942
1514,19-08-2022,7393,2994
1515,19-08-2022,7382,3015
1516,19-08-2022,7719,3031
1517,19-08-2022,7627,3039
1518,19-08-2022,7591,3044
1519,19-08-2022,7590,3050
1520,19-08-2022,7624,3042
1521,19-08-2022,7663,3036
1522,19-08-2022,7732,3038
1523,19-08-2022,7728,3049
1524,19-08-2022,7751,2873
1525,19-08-2022,7817,2834
1526,19-08-2022,7749,2833
1527,19-08-2022,7699,2823
1528,19-08-2022,7728,2713
1529,19-08-2022,7754,2595
1530,19-08-2022,7740,2550
1531,19-08-2022,7667,2413
1532,19-08-2022,7368,2279
1533,19-08-2022,7279,2235
1534,19-08-2022,7083,2259
1535,19-08-2022,6515,2270
1536,20-08-2022,5947,2010
1537,20-08-2022,5881,2060
1538,20-08-2022,5592,2090
1539,20-08-2022,5057,2118
1540,20-08-2022,3499,2116
1541,20-08-2022,3278,2126
1542,20-08-2022,2974,2123
1543,20-08-2022,2732,2113
1544,20-08-2022,2612,2110
1545,20-08-2022,2586,2121
1546,20-08-2022,2574,2121
1547,20-08-2022,2567,2115
1548,20-08-2022,2601,2101
1549,20-08-2022,2624,2114
1550,20-08-2022,2584,2120
1551,20-08-2022,2581,2120
1552,20-08-2022,2597,2122
1553,20-08-2022,2570,2122
1554,20-08-2022,2570,2116
1555,20-08-2022,2549,2123
1556,20-08-2022,2550,2118
1557,20-08-2022,2614,2119
1558,20-08-2022,2610,2121
1559,20-08-2022,2634,2119
1560,20-08-2022,2606,2121
1561,20-08-2022,2601,2113
1562,20-08-2022,2571,2111
1563,20-08-2022,2623,2119
1564,20-08-2022,2768,2121
1565,20-08-2022,2668,2120
1566,20-08-2022,2577,2119
1567,20-08-2022,2480,2117
1568,20-08-2022,2598,2119
1569,20-08-2022,2521,2127
1570,20-08-2022,2458,2110
1571,20-08-2022,2426,2116
1572,20-08-2022,2538,2112
1573,20-08-2022,2493,2114
1574,20-08-2022,2326,2120
1575,20-08-2022,2110,2120
1576,20-08-2022,2216,2111
1577,20-08-2022,2120,2125
1578,20-08-2022,1950,2123
1579,20-08-2022,1716,2115
1580,20-08-2022,1778,2115
1581,20-08-2022,1734,2124
1582,20-08-2022,1760,2067
1583,20-08-2022,1752,2003
1584,20-08-2022,1692,1967
1585,20-08-2022,1647,1952
1586,20-08-2022,1691,1937
1587,20-08-2022,1662,1949
1588,20-08-2022,1584,1939
1589,20-08-2022,1513,1912
1590,20-08-2022,1558,1902
1591,20-08-2022,1544,1901
1592,20-08-2022,1506,1913
1593,20-08-2022,1533,1913
1594,20-08-2022,1480,1905
1595,20-08-2022,1381,1905
1596,20-08-2022,1340,1921
1597,20-08-2022,1316,1928
1598,20-08-2022,1377,1917
1599,20-08-2022,1412,1939
1600,20-08-2022,1435,1943
1601,20-08-2022,1474,1943
1602,20-08-2022,1567,1939
1603,20-08-2022,1658,1954
1604,20-08-2022,1531,2006
1605,20-08-2022,1577,2050
1606,20-08-2022,1770,2081
1607,20-08-2022,1937,2097
1608,20-08-2022,2078,2113
1609,20-08-2022,2236,2115
1610,20-08-2022,2710,2121
1611,20-08-2022,2910,2128
1612,20-08-2022,2990,2120
1613,20-08-2022,3179,2124
1614,20-08-2022,3399,2117
1615,20-08-2022,3425,2120
1616,20-08-2022,3281,2121
1617,20-08-2022,3291,2129
1618,20-08-2022,3333,2116
1619,20-08-2022,3313,2115
1620,20-08-2022,3216,2127
1621,20-08-2022,3221,2123
1622,20-08-2022,3170,2119
1623,20-08-2022,3058,2127
1624,20-08-2022,3361,2119
1625,20-08-2022,3283,2124
1626,20-08-2022,3192,2114
1627,20-08-2022,3063,2117
1628,20-08-2022,2727,2126
1629,20-08-2022,2685,2114
1630,20-08-2022,2562,2111
1631,20-08-2022,2511,2112
1632,21-08-2022,2315,2117
1633,21-08-2022,2221,2115
1634,21-08-2022,2142,2098
1635,21-08-2022,1937,2093
1636,21-08-2022,1844,2098
1637,21-08-2022,1871,2118
1638,21-08-2022,1812,2110
1639,21-08-2022,1785,2079
1640,21-08-2022,1944,1997
1641,21-08-2022,1963,1972
1642,21-08-2022,1817,1967
1643,21-08-2022,1813,1989
1644,21-08-2022,1883,2000
1645,21-08-2022,1874,2019
1646,21-08-2022,1901,2085
1647,21-08-2022,1913,2125
1648,21-08-2022,1859,2111
1649,21-08-2022,1851,2099
1650,21-08-2022,1775,2100
1651,21-08-2022,1771,2107
1652,21-08-2022,1836,2120
1653,21-08-2022,1846,2117
1654,21-08-2022,1809,2115
1655,21-08-2022,1835,2121
1656,21-08-2022,1858,2111
1657,21-08-2022,1765,2116
1658,21-08-2022,1755,2112
1659,21-08-2022,1712,2111
1660,21-08-2022,1826,2117
1661,21-08-2022,1753,2116
1662,21-08-2022,1617,2115
1663,21-08-2022,1573,2104
1664,21-08-2022,1659,2027
1665,21-08-2022,1617,1974
1666,21-08-2022,1524,1941
1667,21-08-2022,1506,1977
1668,21-08-2022,1748,2007
1669,21-08-2022,1743,2070
1670,21-08-2022,1502,2116
1671,21-08-2022,1456,2091
1672,21-08-2022,1508,1983
1673,21-08-2022,1464,1925
1674,21-08-2022,1448,1865
1675,21-08-2022,1451,1711
1676,21-08-2022,1510,1568
1677,21-08-2022,1584,1493
1678,21-08-2022,1503,1423
1679,21-08-2022,1574,1238
1680,21-08-2022,1609,1066
1681,21-08-2022,1619,1001
1682,21-08-2022,1569,962
1683,21-08-2022,1537,920
1684,21-08-2022,1486,909
1685,21-08-2022,1533,912
1686,21-08-2022,1511,895
1687,21-08-2022,1479,893
1688,21-08-2022,1462,891
1689,21-08-2022,1487,902
1690,21-08-2022,1572,899
1691,21-08-2022,1594,925
1692,21-08-2022,1577,1048
1693,21-08-2022,1568,1214
1694,21-08-2022,1799,1411
1695,21-08-2022,1858,1595
1696,21-08-2022,1643,1763
1697,21-08-2022,1805,1865
1698,21-08-2022,1995,1943
1699,21-08-2022,2286,1994
1700,21-08-2022,2179,2051
1701,21-08-2022,2505,2070
1702,21-08-2022,2733,2082
1703,21-08-2022,3032,2087
1704,21-08-2022,3360,2063
1705,21-08-2022,3629,2089
1706,21-08-2022,3989,2102
1707,21-08-2022,4338,2106
1708,21-08-2022,5074,2115
1709,21-08-2022,5278,2108
1710,21-08-2022,5609,2102
1711,21-08-2022,5733,2100
1712,21-08-2022,5766,2102
1713,21-08-2022,5802,2106
1714,21-08-2022,5807,2104
1715,21-08-2022,5816,2105
1716,21-08-2022,5863,2106
1717,21-08-2022,5871,2106
1718,21-08-2022,5846,2101
1719,21-08-2022,5835,2105
1720,21-08-2022,5858,2106
1721,21-08-2022,5857,2103
1722,21-08-2022,5872,2106
1723,21-08-2022,5750,2104
1724,21-08-2022,5164,2100
1725,21-08-2022,5079,2109
1726,21-08-2022,4703,2107
1727,21-08-2022,4531,2103
1728,22-08-2022,4111,2100
1729,22-08-2022,4104,2101
1730,22-08-2022,3792,2056
1731,22-08-2022,3452,1991
1732,22-08-2022,3361,1938
1733,22-08-2022,3230,1933
1734,22-08-2022,3213,1927
1735,22-08-2022,3183,1931
1736,22-08-2022,3243,1927
1737,22-08-2022,3266,1929
1738,22-08-2022,3209,1931
1739,22-08-2022,3160,1928
1740,22-08-2022,3102,1926
1741,22-08-2022,3138,1925
1742,22-08-2022,3078,1926
1743,22-08-2022,3107,1933
1744,22-08-2022,3181,1929
1745,22-08-2022,3209,1934
1746,22-08-2022,3265,1929
1747,22-08-2022,3383,1929
1748,22-08-2022,3525,1923
1749,22-08-2022,3794,1941
1750,22-08-2022,4202,1984
1751,22-08-2022,4480,2035
1752,22-08-2022,5245,2073
1753,22-08-2022,5563,2098
1754,22-08-2022,5908,2102
1755,22-08-2022,6092,2106
1756,22-08-2022,6752,2104
1757,22-08-2022,6948,2086
1758,22-08-2022,7157,2050
1759,22-08-2022,7137,2036
1760,22-08-2022,7144,2025
1761,22-08-2022,7116,2023
1762,22-08-2022,7079,2031
1763,22-08-2022,7029,2030
1764,22-08-2022,7057,2029
1765,22-08-2022,6859,2031
1766,22-08-2022,6814,2021
1767,22-08-2022,6691,2033
1768,22-08-2022,6437,2070
1769,22-08-2022,6359,2095
1770,22-08-2022,6233,2107
1771,22-08-2022,5869,2108
1772,22-08-2022,5890,2104
